student,currProb,course,session,priorTutorAction,reward,Interaction,hintCount,TotalTime,TotalPSTime,TotalWETime,avgstepTime,avgstepTimePS,stepTimeDeviation,symbolicRepresentationCount,englishSymbolicSwitchCount,Level,probDiff,difficultProblemCountSolved,difficultProblemCountWE,easyProblemCountSolved,easyProblemCountWE,probAlternate,easyProbAlternate,RuleTypesCount,UseCount,PrepCount,MorphCount,OptionalCount,NewLevel,SolvedPSInLevel,SeenWEinLevel,probIndexinLevel,probIndexPSinLevel,InterfaceErrorCount,RightApp,WrongApp,WrongSemanticsApp,WrongSyntaxApp,PrightAppRatio,RrightAppRatio,F1Score,FDActionCount,BDActionCount,DirectProofActionCount,InDirectProofActionCount,actionCount,UseWindowInfo,NonPSelements,AppCount,AppRatio,hintRatio,BlankRatio,HoverHintCount,SystemInfoHintCount,NextStepClickCountWE,PreviousStepClickCountWE,deletedApp,ruleScoreMP,ruleScoreDS,ruleScoreSIMP,ruleScoreMT,ruleScoreADD,ruleScoreCONJ,ruleScoreHS,ruleScoreCD,ruleScoreDN,ruleScoreDEM,ruleScoreIMPL,ruleScoreCONTRA,ruleScoreEQUIV,ruleScoreCOM,ruleScoreASSOC,ruleScoreDIST,ruleScoreABS,ruleScoreEXP,ruleScoreTAUT,cumul_Interaction,cumul_hintCount,cumul_TotalTime,cumul_TotalPSTime,cumul_TotalWETime,cumul_avgstepTime,cumul_avgstepTimeWE,cumul_avgstepTimePS,cumul_symbolicRepresentationCount,cumul_englishSymbolicSwitchCount,cumul_difficultProblemCountSolved,cumul_difficultProblemCountWE,cumul_easyProblemCountSolved,cumul_easyProblemCountWE,cumul_probAlternate,cumul_easyProbAlternate,cumul_RuleTypesCount,cumul_UseCount,cumul_PrepCount,cumul_MorphCount,cumul_OptionalCount,cumul_probIndexinLevel,cumul_InterfaceErrorCount,cumul_RightApp,cumul_WrongApp,cumul_WrongSemanticsApp,cumul_WrongSyntaxApp,cumul_PrightAppRatio,cumul_RrightAppRatio,cumul_F1Score,cumul_FDActionCount,cumul_BDActionCount,cumul_DirectProofActionCount,cumul_InDirectProofActionCount,cumul_actionCount,cumul_UseWindowInfo,cumul_NonPSelements,cumul_AppCount,cumul_AppRatio,cumul_hintRatio,cumul_BlankRatio,cumul_HoverHintCount,cumul_SystemInfoHintCount,cumul_NextStepClickCountWE,cumul_PreviousStepClickCountWE,cumul_deletedApp,CurrPro_NumProbRule,CurrPro_avgProbTime,CurrPro_avgProbTimePS,CurrPro_avgProbTimeDeviationPS,CurrPro_avgProbTimeWE,CurrPro_avgProbTimeDeviationWE,CurrPro_medianProbTime
0025-F14,1.0.1.0,226-002-BARNES-F14,1,WE,0.0,10,0,33.228,0.0,33.228,3.3228,5.730519118,0.130107648,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.166056337,0.0,0.323480324,9,0,9,0,9,0,9,0,0.0,0.0,1.0,0,0,7,2,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,10,0,33.228,0.0,33.228,3.3228,3.3228,6.100940583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.160948709,0.0,0.268913966,9,0,9,0,9,0,9,0,0.0,0.0,1.0,0,0,7,2,0,3,472.5291424,402.2476603,754.2226573,48.0436209,85.89333199,226.8775
0025-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0.0,35,0,146.674,146.674,0.0,4.074277778,4.074277778,7.182586645,1,0,1,0,0,0,0,0,0,0,2,4,1,0,0,0,1,0,1,0,14,3,2,2,0,0.136363636,1.0,0.24,22,0,22,0,22,0,0,22,1.0,0.0,0.0,9,0,0,0,0,0.042325843,0.039311765,0.039311765,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,45,0,179.902,146.674,33.228,3.910913043,3.3228,4.074277778,2,0,0,0,0,0,0,0,2,4,1,0,0,1,15,3,2,2,0,0.136363636,0.428571429,0.206896552,31,0,31,0,31,0,9,22,0.709677419,0.0,0.290322581,9,0,7,2,0,3,167.9528131,136.6535636,325.6199227,25.72711272,44.42744607,81.495
0025-F14,1.0.3.0,226-002-BARNES-F14,1,PS,0.0,60,0,276.342,276.342,0.0,4.457129032,4.457129032,8.213472415,1,0,1,0,0,0,0,0,0,0,2,7,2,0,0,0,1,0,2,2,10,4,5,5,0,0.076923077,1.0,0.142857143,52,0,52,0,52,0,0,52,1.0,0.0,0.0,22,0,0,0,0,0.092176562,0.069003526,0.118945582,0.01,0.039311765,0.01,0.011522626,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,105,0,456.244,423.016,33.228,4.224481481,3.3228,4.316489796,3,0,0,0,0,0,0,0,2,11,3,0,0,2,25,7,7,7,0,0.094594595,0.636363636,0.164705882,83,0,83,0,83,0,9,74,0.891566265,0.0,0.108433735,31,0,7,2,0,4,572.535163,522.2272823,1017.360329,23.75181108,45.74223636,124.365
0025-F14,1.0.4.0,226-002-BARNES-F14,1,PS,40.7894736842106,14,0,106.786,106.786,0.0,6.281529412,6.281529412,9.235633044,1,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,3,3,5,4,0,0,0,0.333333333,1.0,0.5,12,0,12,0,12,0,0,12,1.0,0.0,0.0,0,0,0,0,0,0.242564076,0.191216201,0.297072353,0.01,0.118945582,0.01,0.011522626,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,119,0,563.03,529.802,33.228,4.50424,3.3228,4.606973913,4,0,0,0,0,0,0,0,2,13,5,0,0,3,30,11,7,7,0,0.127906977,0.733333333,0.217821782,95,0,95,0,95,0,9,86,0.905263158,0.0,0.094736842,31,0,7,2,0,4,252.0669214,252.0669214,419.3237917,0.0,0.0,119.459
0025-F14,2.1.1.0,226-002-BARNES-F14,1,WE,0.0,14,0,28.614,0.0,28.614,2.043857143,5.730519118,9.205336759,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0.0,0.0,0.323480324,12,0,12,0,12,0,11,1,0.083333333,0.0,0.916666667,0,0,9,2,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,14,0,28.614,0.0,28.614,2.043857143,2.043857143,6.100940583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.268913966,12,0,12,0,12,0,11,1,0.083333333,0.0,0.916666667,0,0,9,2,0,4,366.135642,318.9324098,568.136864,32.95672242,55.10625694,152.054
0025-F14,2.1.2.0,226-002-BARNES-F14,1,PS,0.0,307,2,2182.479,2182.479,0.0,6.972776358,6.972776358,11.28878367,0,2,2,1,1,0,0,0,0,0,4,9,6,31,3,0,1,0,1,0,103,24,25,18,7,0.115942029,6.0,0.227488152,207,3,210,0,210,0,3,207,0.985714286,0.00952381,0.014285714,26,0,0,0,6,0.497560511,0.423043825,0.930307062,0.014366608,0.208008967,0.01,0.011534955,0.01,0.111858083,0.027653306,0.346601397,0.024655882,0.01,0.024655882,0.01,0.011340922,0.01,0.011340922,0.01,321,2,2211.093,2182.479,28.614,6.761752294,2.043857143,6.972776358,1,2,1,1,0,0,0,0,4,9,6,31,3,1,105,24,25,18,7,0.115384615,2.4,0.220183486,219,3,222,0,222,0,14,208,0.936936937,0.009009009,0.063063063,26,0,9,2,6,4,215.5316966,166.3043781,514.1781711,37.43865714,50.54714033,64.568
0025-F14,2.1.3.0,226-002-BARNES-F14,4,PS,-11.7138434321098,28,0,73.819,73.819,0.0,2.381258065,2.381258065,10.3190745,1,0,2,1,1,0,0,0,0,0,2,3,2,0,0,0,0,0,2,2,7,4,1,0,1,0.166666667,0.8,0.275862069,24,0,24,0,24,0,0,24,1.0,0.0,0.0,1,0,0,0,0,0.128961009,0.423043825,0.976334001,0.05175235,0.208008967,0.039311765,0.043709185,0.01,0.111858083,0.027653306,0.346601397,0.024655882,0.01,0.024655882,0.01,0.011340922,0.01,0.011340922,0.01,349,2,2284.912,2256.298,28.614,6.382435754,2.043857143,6.559005814,1,2,2,1,0,0,0,0,4,12,8,31,3,2,112,28,26,18,8,0.120689655,1.866666667,0.226720648,243,3,246,0,246,0,14,232,0.943089431,0.008130081,0.056910569,27,0,9,2,6,4,225.4508831,225.4508831,312.2420144,0.0,0.0,126.088
0025-F14,3.1.1.0,226-002-BARNES-F14,4,WE,0.0,10,0,22.861,0.0,22.861,2.2861,5.730519118,10.3190745,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.166056337,0.0,0.323480324,9,0,9,0,9,0,9,0,0.0,0.0,1.0,0,0,9,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,10,0,22.861,0.0,22.861,2.2861,2.2861,6.100940583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.160948709,0.0,0.268913966,9,0,9,0,9,0,9,0,0.0,0.0,1.0,0,0,9,0,0,4,506.9877537,465.9649527,877.4636507,26.39029352,48.64787226,148.718
0025-F14,3.1.2.0,226-002-BARNES-F14,4,WE,0.0,15,0,13.626,0.0,13.626,0.9084,5.730519118,10.29663757,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.166056337,0.0,0.323480324,14,0,14,0,14,0,14,0,0.0,0.0,1.0,0,0,11,3,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,25,0,36.487,0.0,36.487,1.45948,1.45948,6.100940583,2,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.160948709,0.0,0.268913966,23,0,23,0,23,0,23,0,0.0,0.0,1.0,0,0,20,3,0,6,224.5486218,171.9041423,453.1682347,40.45118699,60.599419,68.9985
0025-F14,3.1.3.0,226-002-BARNES-F14,4,PS,-69.6581545239454,99,0,328.568,328.568,0.0,3.221254902,3.221254902,2.054002947,1,0,3,1,1,0,0,0,0,0,3,8,8,3,0,0,0,0,2,0,25,11,8,7,1,0.142857143,1.571428571,0.261904762,77,0,77,0,77,0,0,77,1.0,0.0,0.0,7,0,0,0,2,0.214300605,0.874527041,0.99014276,0.05175235,0.38785818,0.118945582,0.043709185,0.01155063,0.111858083,0.027653306,0.721625235,0.024655882,0.01,0.024655882,0.01,0.011340922,0.01,0.011340922,0.01,124,0,365.055,328.568,36.487,2.874448819,1.45948,3.221254902,3,0,1,2,0,0,0,0,3,8,8,3,0,2,27,11,8,7,1,0.142857143,0.5,0.222222222,100,0,100,0,100,0,23,77,0.77,0.0,0.23,7,0,20,3,2,6,304.7160905,304.7082155,374.6966858,0.007081395,0.113744052,179.1665
0025-F14,4.1.1.0,226-002-BARNES-F14,5,PS,0.0,321,4,1648.84,1648.84,0.0,5.042324159,5.042324159,6.372194597,1,0,4,1,0,0,0,0,0,0,4,4,26,24,2,1,0,0,0,0,96,40,16,10,6,0.184331797,6.666666667,0.358744395,231,0,114,117,231,0,14,217,0.939393939,0.017316017,0.060606061,31,2,0,0,2,0.214300605,0.874527041,0.970499161,0.05175235,0.825994163,0.577110875,0.816342645,0.01155063,0.054861779,0.040233582,0.460747176,0.182824999,0.01,0.024655882,0.01,0.011522626,0.01,0.011340922,0.011340922,321,4,1648.84,1648.84,0.0,5.042324159,5.24969423,5.042324159,1,0,0,0,0,0,0,0,4,4,26,24,2,0,96,40,16,10,6,0.184331797,6.666666667,0.358744395,231,0,114,117,231,0,14,217,0.939393939,0.017316017,0.060606061,31,2,0,0,2,4,164.8392672,125.7966863,260.6786393,31.91924912,60.61856213,99.6955
0025-F14,4.1.2.0,226-002-BARNES-F14,7,WE,0.0,9,0,53.665,0.0,53.665,5.962777778,5.730519118,6.358528031,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.166056337,0.0,0.323480324,8,0,8,0,8,0,8,0,0.0,0.0,1.0,0,0,8,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,330,4,1702.505,1648.84,53.665,5.066979167,5.962777778,5.042324159,2,0,0,1,0,0,0,0,4,4,26,24,2,1,97,40,16,10,6,0.184331797,3.333333333,0.349344978,239,0,122,117,239,0,22,217,0.907949791,0.016736402,0.092050209,31,2,8,0,2,5,264.2295038,213.6990389,510.6006303,33.5009639,54.88639744,63.2005
0025-F14,4.1.3.0,226-002-BARNES-F14,7,PS,0.0,48,0,91.751,91.751,0.0,1.872469388,1.872469388,5.692753169,1,0,4,1,1,0,0,0,0,0,3,6,2,3,0,0,1,0,2,0,14,9,2,1,1,0.257142857,1.5,0.43902439,35,0,35,0,35,0,0,35,1.0,0.0,0.0,0,0,0,0,0,0.173312525,0.874527041,0.996830862,0.05175235,0.825994163,0.577110875,0.992431949,0.01155063,0.106312588,0.040233582,0.705239253,0.182824999,0.01,0.024655882,0.01,0.011522626,0.01,0.011340922,0.011340922,378,4,1794.256,1740.591,53.665,4.660405195,5.962777778,4.629231383,3,0,1,1,0,0,0,0,4,10,28,27,2,2,111,49,18,11,7,0.194444444,2.722222222,0.362962963,274,0,157,117,274,0,22,252,0.919708029,0.01459854,0.080291971,31,2,8,0,2,5,705.756679,705.756679,623.5281073,0.0,0.0,506.664
0025-F14,4.1.1.0,226-002-BARNES-F14,7,PS,129.689667128987,58,0,244.498,244.498,0.0,4.008163934,4.008163934,6.013219476,1,0,4,1,1,0,0,0,0,0,3,4,2,9,0,0,0,0,3,3,15,13,2,2,0,0.282608696,2.166666667,0.5,46,0,46,0,46,0,0,46,1.0,0.0,0.0,4,0,0,0,0,0.283841795,0.874527041,0.999667727,0.05175235,0.825994163,0.577110875,0.999742265,0.01155063,0.189131881,0.040233582,0.105983368,0.775962496,0.01,0.024655882,0.01,0.011522626,0.01,0.011340922,0.011340922,436,4,2038.754,1985.089,53.665,4.571197309,5.962777778,4.542537757,4,0,2,1,0,0,0,0,4,14,30,36,2,3,126,62,20,13,7,0.208053691,2.583333333,0.385093168,320,0,203,117,320,0,22,298,0.93125,0.0125,0.06875,35,2,8,0,2,4,164.8392672,125.7966863,260.6786393,31.91924912,60.61856213,99.6955
0025-F14,5.1.1.0,226-002-BARNES-F14,7,WE,0.0,8,0,33.177,0.0,33.177,4.147125,5.730519118,6.013219476,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.166056337,0.0,0.323480324,7,0,7,0,7,0,7,0,0.0,0.0,1.0,0,0,7,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,8,0,33.177,0.0,33.177,4.147125,4.147125,6.100940583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.160948709,0.0,0.268913966,7,0,7,0,7,0,7,0,0.0,0.0,1.0,0,0,7,0,0,5,136.7717735,113.2824938,220.7980538,18.59096443,32.38021109,67.9345
0025-F14,5.1.2.0,226-002-BARNES-F14,7,WE,0.0,14,0,28.649,0.0,28.649,2.046357143,5.730519118,6.005451318,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.166056337,0.0,0.323480324,13,0,13,0,13,0,13,0,0.0,0.0,1.0,0,0,11,2,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,22,0,61.826,0.0,61.826,2.810272727,2.810272727,6.100940583,2,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.160948709,0.0,0.268913966,20,0,20,0,20,0,20,0,0.0,0.0,1.0,0,0,18,2,0,6,88.52143265,58.20607937,172.7969031,27.74632016,35.8557963,41.78
0025-F14,5.1.3.0,226-002-BARNES-F14,7,PS,-8.4372863978126,42,0,76.428,76.428,0.0,1.737,1.737,5.634252183,1,0,5,1,1,0,0,0,0,0,2,4,0,5,0,0,0,0,2,0,4,7,2,2,0,0.175,1.166666667,0.304347826,40,0,40,0,40,0,0,40,1.0,0.0,0.0,1,0,0,0,0,0.041007007,0.874527041,0.999667727,0.05175235,0.825994163,0.577110875,0.999916651,0.01155063,0.304457386,0.301658653,0.534880745,0.775962496,0.01,0.024655882,0.01,0.011522626,0.01,0.011340922,0.011340922,64,0,138.254,76.428,61.826,2.094757576,2.810272727,1.737,3,0,1,2,0,0,0,0,2,4,0,5,0,2,6,7,2,2,0,0.175,0.368421053,0.237288136,60,0,60,0,60,0,20,40,0.666666667,0.0,0.333333333,1,0,18,2,0,5,537.6418304,537.6411391,788.7727724,0.00060687,0.009823053,354.852
0025-F14,6.1.1.0,226-002-BARNES-F14,7,PS,0.0,38,1,176.155,176.155,0.0,4.516794872,4.516794872,5.600884579,1,0,6,1,0,0,0,0,0,0,2,4,2,0,0,1,0,0,0,0,3,1,5,5,0,0.028571429,0.142857143,0.047619048,36,0,36,0,36,0,1,35,0.972222222,0.027777778,0.027777778,8,0,0,0,0,0.041007007,0.874527041,0.999667727,0.05175235,0.825994163,0.64642655,0.999916651,0.0115511,0.304457386,0.301658653,0.534880745,0.775962496,0.01,0.024655882,0.01,0.011522626,0.01,0.011340922,0.011340922,38,1,176.155,176.155,0.0,4.516794872,5.24969423,4.516794872,1,0,0,0,0,0,0,0,2,4,2,0,0,0,3,1,5,5,0,0.028571429,0.142857143,0.047619048,36,0,36,0,36,0,1,35,0.972222222,0.027777778,0.027777778,8,0,0,0,0,6,142.0847729,117.483358,185.2095986,20.56411654,40.87964397,78.412
0025-F14,6.1.2.0,226-002-BARNES-F14,7,WE,0.0,3,0,3.037,0.0,3.037,1.012333333,5.730519118,5.595498195,1,0,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.166056337,0.0,0.323480324,2,0,2,0,2,0,2,0,0.0,0.0,1.0,0,0,2,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,41,1,179.192,176.155,3.037,4.26647619,1.012333333,4.516794872,2,0,0,1,0,0,0,0,2,4,2,0,0,1,4,1,5,5,0,0.028571429,0.076923077,0.041666667,38,0,38,0,38,0,3,35,0.921052632,0.026315789,0.078947368,8,0,2,0,0,5,112.6867266,102.5303282,313.4651755,7.518393939,16.41704625,5.8105
0025-F14,6.1.3.0,226-002-BARNES-F14,7,PS,0.0,52,0,117.119,117.119,0.0,2.209792453,2.209792453,5.299589281,1,0,6,1,1,0,0,0,0,0,3,3,4,6,0,0,1,0,2,0,11,12,1,1,0,0.285714286,2.0,0.5,42,0,42,0,42,0,0,42,1.0,0.0,0.0,0,0,0,0,0,0.305467708,0.874527041,0.999988765,0.05175235,0.825994163,0.849328973,0.999916651,0.0115511,0.574649982,0.804282211,0.763413699,0.775962496,0.039311765,0.024655882,0.01,0.011522626,0.01,0.011340922,0.011340922,93,1,296.311,293.274,3.037,3.119063158,1.012333333,3.18776087,3,0,1,1,0,0,0,0,3,7,6,6,0,2,15,13,6,6,0,0.168831169,0.684210526,0.270833333,80,0,80,0,80,0,3,77,0.9625,0.0125,0.0375,8,0,2,0,0,8,457.3999871,457.3999871,605.6075083,0.0,0.0,303.571
0025-F14,6.-1.1.0,226-002-BARNES-F14,7,PS,0.0,51,0,104.57,104.57,0.0,2.010961538,2.010961538,5.04589864,1,0,6,-1,0,0,1,0,0,0,3,3,1,4,0,0,1,0,1,3,4,6,2,2,0,0.127659574,2.0,0.24,48,0,48,0,48,0,1,47,0.979166667,0.0,0.020833333,4,0,0,0,0,0.575809298,0.874527041,0.999996367,0.017218848,0.825994163,0.849328973,0.999417683,0.0115511,0.690500914,0.975126154,0.83607489,0.775962496,0.039311765,0.024655882,0.01,0.011522626,0.01,0.011340922,0.011340922,144,1,401.035,397.998,3.037,2.709695946,1.012333333,2.744813793,5,0,1,1,1,0,0,0,3,10,7,10,0,1,20,19,8,8,0,0.153225806,0.655172414,0.248366013,128,0,128,0,128,0,4,124,0.96875,0.0078125,0.03125,12,0,2,0,0,3,75.43072222,63.22328947,115.0948093,8.460027027,24.21354567,53.9815
0025-F14,6.-1.4.0,226-002-BARNES-F14,7,PS,-162.291478080952,129,0,366.042,366.042,0.0,2.773045455,2.773045455,3.965781937,1,0,6,-1,1,0,0,0,0,0,4,4,4,19,2,0,0,0,1,1,11,20,9,6,3,0.168067227,4.0,0.322580645,121,0,121,0,121,0,2,119,0.983471074,0.0,0.016528926,12,0,0,0,0,0.782525826,0.874527041,0.999974607,0.017218848,0.831747843,0.447576723,0.999248254,0.0115511,0.984626364,0.996585994,0.997245688,0.952392255,0.039311765,0.024655882,0.011522626,0.011522626,0.01,0.011340922,0.011340922,273,1,767.077,764.04,3.037,2.739560714,1.012333333,2.758267148,6,0,2,1,1,0,0,0,4,14,11,29,2,1,31,39,17,14,3,0.160493827,1.147058824,0.281588448,249,0,249,0,249,0,6,243,0.975903614,0.004016064,0.024096386,24,0,2,0,0,6,216.4599378,216.4599378,393.9422859,0.0,0.0,5.613
0027-F14,1.0.1.0,226-002-BARNES-F14,1,PS,0.0,361,0,1853.285,1853.285,0.0,5.10546832,5.10546832,10.46573036,1,0,1,0,0,0,0,0,0,0,4,39,30,28,10,1,1,0,0,0,35,17,90,20,70,0.051829268,4.25,0.102409639,327,1,328,0,328,0,0,328,1.0,0.0,0.0,36,0,0,0,5,0.043740014,0.017480394,0.094944598,0.011551084,0.01155063,0.011551145,0.011551084,0.011547283,0.011547283,0.011551155,0.027654767,0.182824999,0.011547283,0.10216907,0.01155063,0.024655882,0.011340922,0.011340922,0.01,361,0,1853.285,1853.285,0.0,5.10546832,5.24969423,5.10546832,1,0,0,0,0,0,0,0,4,39,30,28,10,0,35,17,90,20,70,0.051829268,4.25,0.102409639,327,1,328,0,328,0,0,328,1.0,0.0,0.0,36,0,0,0,5,3,472.5291424,402.2476603,754.2226573,48.0436209,85.89333199,226.8775
0027-F14,1.0.2.0,226-002-BARNES-F14,1,PS,0.0,19,0,77.003,77.003,0.0,3.85015,3.85015,10.29388415,1,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,1,1,7,3,0,0,0,0.230769231,1.0,0.375,13,0,13,0,13,0,0,13,1.0,0.0,0.0,4,0,0,0,0,0.130226924,0.060494926,0.248428973,0.011551084,0.01155063,0.011551145,0.011551084,0.011547283,0.011547283,0.011551155,0.027654767,0.182824999,0.011547283,0.10216907,0.01155063,0.024655882,0.011340922,0.011340922,0.01,380,0,1930.288,1930.288,0.0,5.039916449,5.24969423,5.039916449,2,0,0,0,0,0,0,0,4,41,31,28,10,1,42,20,90,20,70,0.058651026,2.857142857,0.114942529,340,1,341,0,341,0,0,341,1.0,0.0,0.0,40,0,0,0,5,3,167.9528131,136.6535636,325.6199227,25.72711272,44.42744607,81.495
0027-F14,1.0.3.0,226-002-BARNES-F14,1,WE,0.0,11,0,35.448,0.0,35.448,3.222545455,5.730519118,10.28333958,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,4,0,0,0,0,0.0,0.0,0.323480324,7,0,7,0,7,0,6,1,0.142857143,0.0,0.857142857,0,0,6,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,391,0,1965.736,1930.288,35.448,4.989177665,3.222545455,5.039916449,3,0,0,0,0,0,0,0,4,41,31,28,10,2,46,20,90,20,70,0.058479532,1.818181818,0.113314448,347,1,348,0,348,0,6,342,0.982758621,0.0,0.017241379,40,0,6,0,5,4,572.535163,522.2272823,1017.360329,23.75181108,45.74223636,124.365
0027-F14,1.0.4.0,226-002-BARNES-F14,1,PS,40.7894736842106,32,0,89.875,89.875,0.0,2.567857143,2.567857143,2.563838593,1,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,3,2,9,4,0,0,0,0.153846154,1.0,0.266666667,26,0,26,0,26,0,0,26,1.0,0.0,0.0,12,0,0,0,0,0.318650192,0.171291947,0.505416611,0.011551084,0.043753955,0.011551145,0.011551084,0.011547283,0.011547283,0.011551155,0.027654767,0.182824999,0.011547283,0.10216907,0.01155063,0.024655882,0.011340922,0.011340922,0.01,423,0,2055.611,2020.163,35.448,4.791634033,3.222545455,4.832925837,4,0,0,0,0,0,0,0,4,43,33,28,10,3,55,24,90,20,70,0.065217391,1.6,0.125326371,373,1,374,0,374,0,6,368,0.983957219,0.0,0.016042781,52,0,6,0,5,4,252.0669214,252.0669214,419.3237917,0.0,0.0,119.459
0027-F14,2.1.1.0,226-002-BARNES-F14,2,WE,0.0,9,0,33.653,0.0,33.653,3.739222222,5.730519118,2.563838593,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.166056337,0.0,0.323480324,8,0,8,0,8,0,8,0,0.0,0.0,1.0,0,0,8,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,9,0,33.653,0.0,33.653,3.739222222,3.739222222,6.100940583,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.160948709,0.0,0.268913966,8,0,8,0,8,0,8,0,0.0,0.0,1.0,0,0,8,0,0,4,366.135642,318.9324098,568.136864,32.95672242,55.10625694,152.054
0027-F14,2.1.2.0,226-002-BARNES-F14,2,WE,0.0,6,0,5.467,0.0,5.467,0.911166667,5.730519118,2.552781576,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.166056337,0.0,0.323480324,5,0,5,0,5,0,5,0,0.0,0.0,1.0,0,0,5,0,0,0.418941423,0.288451181,0.718127592,0.218331714,0.330663801,0.283242086,0.220613511,0.031434892,0.201765001,0.171641868,0.285440643,0.180285811,0.034150674,0.10223484,0.015709939,0.02269319,0.011597411,0.011823916,0.01206554,15,0,39.12,0.0,39.12,2.608,2.608,6.100940583,2,0,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.160948709,0.0,0.268913966,13,0,13,0,13,0,13,0,0.0,0.0,1.0,0,0,13,0,0,4,215.5316966,166.3043781,514.1781711,37.43865714,50.54714033,64.568
